ID,Flow_rate,Volume,Ca0,Cb0,Cx0,Cyo,Czo,Time,Caf,Cbf,Cxf,Cyf,Czf
1,0.05,5,0.5,0.1,0,0,0,0.16833667334669342,0.4990453801161747,0.09927278833646098,0.0008739079909409837,4.838885085998734e-05,0.0
1,0.05,5,0.5,0.1,0,0,0,0.17034068136272548,0.498997143444041,0.09876233982329342,0.0009382697033548486,6.993940458448265e-05,1.6514570642437232e-05
1,0.05,5,0.5,0.1,0,0,0,0.17234468937875755,0.49899999978386583,0.09931381948662862,0.0008794578742998397,0.00012110369096829355,7.70187685396251e-06
1,0.05,5,0.5,0.1,0,0,0,0.17434869739478961,0.49914116473377995,0.09904111260932241,0.0008199038845872332,5.52622983227992e-05,0.0
1,0.05,5,0.5,0.1,0,0,0,0.17635270541082165,0.498961545199028,0.09830642264198734,0.0007953158984468326,0.00010634853746810826,0.0
1,0.05,5,0.5,0.1,0,0,0,0.17835671342685372,0.49881304616447675,0.09906214540303496,0.0008626534513362417,5.707318611890874e-05,0.0
1,0.05,5,0.5,0.1,0,0,0,0.18036072144288579,0.49885916688917664,0.0992857904391451,0.0007564262736486498,0.00014053555078533738,8.227372581924256e-06
1,0.05,5,0.5,0.1,0,0,0,0.18236472945891785,0.49912173359760426,0.09890404741561344,0.0009681369326153474,0.0001367540071210954,1.5088480945624897e-05
1,0.05,5,0.5,0.1,0,0,0,0.18436873747494992,0.498772550247821,0.09881633587279465,0.0007558885086270685,7.984413660874073e-05,0.0
1,0.05,5,0.5,0.1,0,0,0,0.18637274549098198,0.49926043470000114,0.09840344455221797,0.001050731932858147,0.0001110618017040925,3.80172922817738e-06
1,0.05,5,0.5,0.1,0,0,0,0.18837675350701405,0.4989034242057463,0.09875906016382173,0.001014659879877742,4.0475291631185355e-05,0.0
1,0.05,5,0.5,0.1,0,0,0,0.19038076152304612,0.4991543640588806,0.09867198692326479,0.0009136691109500914,0.00012447729217821135,0.0
1,0.05,5,0.5,0.1,0,0,0,0.19238476953907815,0.49909614708341926,0.0988557097194992,0.0009731633153248736,0.000138681671572705,1.0960627501141143e-05
1,0.05,5,0.5,0.1,0,0,0,0.19438877755511022,0.49890362282794004,0.09843583348126599,0.0008605970985636142,3.934043483985107e-05,5.9596992616883875e-06
1,0.05,5,0.5,0.1,0,0,0,0.1963927855711423,0.49888540292031547,0.09916400651527468,0.0010192564615314544,8.436636683294714e-05,1.1311542749430815e-05
1,0.05,5,0.5,0.1,0,0,0,0.19839679358717435,0.4985671088743378,0.09892228140218898,0.0009470241536712735,0.00020390539635553072,8.508947386863101e-06
1,0.05,5,0.5,0.1,0,0,0,0.20040080160320642,0.4985930457767724,0.0985389929662055,0.0010004513453281776,0.00012412815103837805,1.2457658394612355e-05
1,0.05,5,0.5,0.1,0,0,0,0.20240480961923848,0.49884014361468115,0.09851259729366162,0.0010241332481380136,9.184037512423445e-05,1.6902046342871823e-05
1,0.05,5,0.5,0.1,0,0,0,0.20440881763527055,0.4986264126113427,0.09840608497483015,0.0010617213248065311,0.00017826377611257515,1.1605149179043435e-05
1,0.05,5,0.5,0.1,0,0,0,0.20641282565130262,0.49870631886296457,0.09888331357661385,0.000998913262108275,9.991337713030903e-05,7.554368679567745e-06
1,0.05,5,0.5,0.1,0,0,0,0.20841683366733468,0.4987700591649032,0.0984893482377183,0.000985654119040758,0.00010932624172454937,3.408585432568794e-06
1,0.05,5,0.5,0.1,0,0,0,0.21042084168336675,0.498831182472671,0.09873922180939182,0.001054136229131401,0.0001549118422358438,2.0104908024507434e-05
1,0.05,5,0.5,0.1,0,0,0,0.21242484969939882,0.4987282629082819,0.09856889149450034,0.0010026651025790536,0.0001562951050426589,3.6634474220826863e-06
1,0.05,5,0.5,0.1,0,0,0,0.21442885771543088,0.4988007341466436,0.09925823645282666,0.0010255596413458858,0.00010945398140469765,5.806255172651081e-06
1,0.05,5,0.5,0.1,0,0,0,0.21643286573146295,0.4987870968178278,0.09848583580247312,0.0009580015086351875,0.00012358683801027873,1.6267196959631878e-05
1,0.05,5,0.5,0.1,0,0,0,0.21843687374749501,0.4988266460745274,0.0985459514302833,0.001072530894974677,0.00010898368467220939,5.556827027193027e-07
1,0.05,5,0.5,0.1,0,0,0,0.22044088176352705,0.4987977073456122,0.09898425681659999,0.000974662777151881,0.00014303243799185873,1.5026033568132108e-05
1,0.05,5,0.5,0.1,0,0,0,0.22244488977955915,0.4986748071510284,0.09861363777324678,0.001065360624724182,0.0001577357938112491,1.1346748703747736e-05
1,0.05,5,0.5,0.1,0,0,0,0.22444889779559118,0.4986007320045719,0.09844220514235133,0.001205265432468972,0.0001059775323718473,0.0
1,0.05,5,0.5,0.1,0,0,0,0.22645290581162328,0.4992003321013188,0.09837441189383159,0.0009538743969654713,0.00010348308418211142,4.995460321009089e-07
1,0.05,5,0.5,0.1,0,0,0,0.22845691382765532,0.49891399930188696,0.09842925681629261,0.0010395724831632489,0.00011666235450005748,3.7084773616979324e-06
1,0.05,5,0.5,0.1,0,0,0,0.2304609218436874,0.49838443597746357,0.09879927100035213,0.0010968948386367724,0.00031910792393098966,0.0
1,0.05,5,0.5,0.1,0,0,0,0.23246492985971945,0.4987051225953046,0.0987810595377284,0.0010219675826309128,0.000265765393566831,1.8233888143127435e-05
1,0.05,5,0.5,0.1,0,0,0,0.23446893787575154,0.4985710404769887,0.09884569335272039,0.001244794767700747,0.00024935070879690134,2.0307266270906515e-05
1,0.05,5,0.5,0.1,0,0,0,0.23647294589178358,0.49864702746205897,0.09873300015193187,0.0009437013321402977,0.00018437737446785354,8.326413831063589e-06
1,0.05,5,0.5,0.1,0,0,0,0.23847695390781568,0.4987691736847987,0.09841252930185904,0.001076525497708862,0.00013389183690289732,1.1160003358199123e-05
1,0.05,5,0.5,0.1,0,0,0,0.2404809619238477,0.49885724977172585,0.09876818302401633,0.001143772076800121,0.00016814392312119132,0.0
1,0.05,5,0.5,0.1,0,0,0,0.2424849699398798,0.49866017562616494,0.09885541055208182,0.0010132031196720737,0.00018705449724428294,1.0379708481196826e-05
1,0.05,5,0.5,0.1,0,0,0,0.24448897795591185,0.49872544059874346,0.09854670000074513,0.0010930143963575304,0.00021732191824527105,0.0
1,0.05,5,0.5,0.1,0,0,0,0.24649298597194394,0.49870292812105277,0.09863522186711493,0.0010333613522869214,0.00018031840525412966,2.045707210695328e-06
1,0.05,5,0.5,0.1,0,0,0,0.24849699398797598,0.49907095360042814,0.09871095008583193,0.001132791101966823,0.00013276866395152217,1.666077622442566e-05
1,0.05,5,0.5,0.1,0,0,0,0.25050100200400804,0.4984926248197636,0.09867162689064084,0.0010928429959152866,0.00013016428238991145,4.312965828298581e-06
1,0.05,5,0.5,0.1,0,0,0,0.2525050100200401,0.49866063247856685,0.09844427918538365,0.0011416670323143867,0.0001817193633881614,0.0
1,0.05,5,0.5,0.1,0,0,0,0.2545090180360722,0.498510559011431,0.09843301105222953,0.0010420173971396947,0.00016500029868684622,1.3892927922618052e-05
1,0.05,5,0.5,0.1,0,0,0,0.25651302605210424,0.4984886861285344,0.09907094869632617,0.001148263716920114,0.00018962879660234787,6.83359062595638e-06
1,0.05,5,0.5,0.1,0,0,0,0.25851703406813625,0.49860443478445654,0.09869782946443786,0.0012148742657712528,0.00020885036750692545,9.006177106785458e-06
1,0.05,5,0.5,0.1,0,0,0,0.2605210420841684,0.4987537146336631,0.09886422289570582,0.0010684263298942295,0.00019442614157976762,3.233972023598992e-07
1,0.05,5,0.5,0.1,0,0,0,0.2625250501002004,0.4988805903311119,0.09844458063706651,0.001146111806518929,0.00012028917970419829,1.2665084767810469e-05
1,0.05,5,0.5,0.1,0,0,0,0.2645290581162325,0.4984523707389782,0.09863947665219666,0.0010438637835780678,0.0001743772599884498,8.482333427056304e-06
1,0.05,5,0.5,0.1,0,0,0,0.2665330661322645,0.4985793325220729,0.09797291333093923,0.00111232737356526,0.00023963173819350271,1.3974002439703715e-05
1,0.05,5,0.5,0.1,0,0,0,0.26853707414829664,0.49856069959074795,0.09856373310378133,0.0011076631233412299,0.00023482368542271668,6.184171826146427e-06
1,0.05,5,0.5,0.1,0,0,0,0.27054108216432865,0.49909320513897587,0.09807805426129564,0.0011688566789132201,0.00022752809541194813,5.335511356035019e-06
1,0.05,5,0.5,0.1,0,0,0,0.27254509018036077,0.49902772040529436,0.09802516961515598,0.0012946120591912065,0.00010117730148007444,3.218276056487978e-05
1,0.05,5,0.5,0.1,0,0,0,0.2745490981963928,0.4982953964664383,0.09808444250713574,0.0011435256684610387,0.00012686464568298727,1.4246624067722868e-06
1,0.05,5,0.5,0.1,0,0,0,0.27655310621242485,0.4986465793674154,0.09809913383559124,0.0011151968680245543,0.0002368693789929372,2.432826515075259e-05
1,0.05,5,0.5,0.1,0,0,0,0.2785571142284569,0.49826860516686394,0.0987967243335864,0.0010215704242083116,0.0003409805644609425,2.451348652335878e-06
1,0.05,5,0.5,0.1,0,0,0,0.280561122244489,0.49843688423815524,0.09811618031804434,0.0011265950804726591,0.00022272670398897613,1.2150193652343573e-05
1,0.05,5,0.5,0.1,0,0,0,0.28256513026052105,0.4987582345011558,0.09832662267404457,0.0012756940375574424,0.00020468706299856408,0.0
1,0.05,5,0.5,0.1,0,0,0,0.2845691382765531,0.4985526766907365,0.0985629540188843,0.001255199416491876,0.0001370808645626926,1.0539688992334924e-05
1,0.05,5,0.5,0.1,0,0,0,0.2865731462925852,0.4990119088157191,0.09831702665146091,0.0012845338981455456,0.0003292688468653425,1.736931158976073e-05
1,0.05,5,0.5,0.1,0,0,0,0.28857715430861725,0.4984318557763982,0.09835432643057386,0.0011586706032757144,0.0002266961150626606,1.8445728557559026e-05
1,0.05,5,0.5,0.1,0,0,0,0.2905811623246493,0.4986567260675361,0.09845344487636928,0.001108630199209542,0.0001826095162868331,3.732814675013296e-06
1,0.05,5,0.5,0.1,0,0,0,0.2925851703406814,0.4985393667227164,0.09845691028527775,0.0011954467454144708,0.0002808109781652254,1.1435915181475323e-07
1,0.05,5,0.5,0.1,0,0,0,0.29458917835671344,0.49830181528867934,0.09792990654056305,0.0012413116681785346,0.0002490556393216758,9.541331437419928e-07
1,0.05,5,0.5,0.1,0,0,0,0.2965931863727455,0.4985524612116443,0.09802303097031928,0.0012519610292538981,0.00024287524007412747,4.201140202289577e-05
1,0.05,5,0.5,0.1,0,0,0,0.2985971943887776,0.49887873682160583,0.09834013173170872,0.0012822415629429123,0.00017576535545174294,1.441850866336826e-05
1,0.05,5,0.5,0.1,0,0,0,0.30060120240480964,0.49866396519652456,0.09795036493838122,0.0011962474645595877,0.0002091490687009148,0.0
1,0.05,5,0.5,0.1,0,0,0,0.3026052104208417,0.49823582464189947,0.09811712539429526,0.0012636447823087757,0.00011493284730406054,3.5301410813626e-05
1,0.05,5,0.5,0.1,0,0,0,0.3046092184368738,0.4985524526692634,0.09827264464428874,0.0012911966144191378,0.00019608795666196152,1.2446188575671296e-05
1,0.05,5,0.5,0.1,0,0,0,0.30661322645290584,0.4987362099144296,0.09835182251568314,0.0012398085858516337,0.0002843901542531627,0.0
1,0.05,5,0.5,0.1,0,0,0,0.3086172344689379,0.49857479343909505,0.09805335118378174,0.0011966041253009016,0.00027086857026093305,7.868538988169846e-06
1,0.05,5,0.5,0.1,0,0,0,0.31062124248497,0.49876519006339987,0.09826567666577905,0.0011444260225263025,0.0002465477348927682,1.5938308585615098e-05
1,0.05,5,0.5,0.1,0,0,0,0.31262525050100204,0.49854659794755535,0.09860161171035954,0.001152763134643243,0.0004013276356047207,1.1550060794013283e-05
1,0.05,5,0.5,0.1,0,0,0,0.3146292585170341,0.498463308364826,0.09866828821838788,0.0012608050383987694,0.0002065134051195434,0.0
1,0.05,5,0.5,0.1,0,0,0,0.31663326653306617,0.498657687510729,0.09835154130385054,0.001158628497667156,0.00019526760574113566,1.5397202865373028e-05
1,0.05,5,0.5,0.1,0,0,0,0.3186372745490982,0.4987202128507338,0.09802340102651586,0.001267718468671166,0.0002765170636675458,1.9195525010736378e-05
1,0.05,5,0.5,0.1,0,0,0,0.3206412825651303,0.498372951642473,0.0979825724452984,0.001286518478734953,0.00033273823864015317,2.6936499712959056e-05
1,0.05,5,0.5,0.1,0,0,0,0.3226452905811623,0.4982036279700082,0.09831258123567718,0.0011534392173204366,0.00027429916891087133,2.7542817376111312e-05
1,0.05,5,0.5,0.1,0,0,0,0.32464929859719444,0.4985248372350883,0.09793096750157014,0.001255984534602321,0.0002157029317489003,3.45587814693974e-05
1,0.05,5,0.5,0.1,0,0,0,0.32665330661322645,0.49820887609780773,0.09818769467405634,0.0013182915164132367,0.0002347943375720582,1.6502830732077535e-06
1,0.05,5,0.5,0.1,0,0,0,0.32865731462925857,0.49859783083499243,0.0978622469541704,0.0013554575804482268,0.00026827982874522865,2.942217523642808e-05
1,0.05,5,0.5,0.1,0,0,0,0.3306613226452906,0.49854667817730125,0.09852743037586896,0.0013254890001762694,0.00027533115884950546,2.3939749226485827e-05
1,0.05,5,0.5,0.1,0,0,0,0.3326653306613227,0.4985479264141609,0.09831291458416243,0.0012350841920258611,0.00035771226038882974,1.9641903982114073e-05
1,0.05,5,0.5,0.1,0,0,0,0.3346693386773547,0.4983212899877961,0.0984186605363471,0.001378251906597111,0.00023544752098609008,1.5341177203545946e-05
1,0.05,5,0.5,0.1,0,0,0,0.33667334669338683,0.4983284736677296,0.09782904357036722,0.0013548625642775976,0.0003089221869631138,1.8352796893560678e-05
1,0.05,5,0.5,0.1,0,0,0,0.33867735470941884,0.49810976689989106,0.09808865062553067,0.001394753644998576,0.00020802374487773702,1.9499031967779675e-05
1,0.05,5,0.5,0.1,0,0,0,0.34068136272545096,0.4985931900978253,0.09769071967557946,0.0013053063126379249,0.000259901631778118,9.624372418615515e-06
1,0.05,5,0.5,0.1,0,0,0,0.342685370741483,0.49846541756675566,0.09817034240013171,0.0012102055105326257,0.000289767649042123,8.118125039076533e-06
1,0.05,5,0.5,0.1,0,0,0,0.3446893787575151,0.4984433078910506,0.09852941109611422,0.0012991231591368195,0.0003636063990147349,2.831654222271168e-05
1,0.05,5,0.5,0.1,0,0,0,0.3466933867735471,0.4985009755357947,0.09822289914375981,0.0011938773911632154,0.00034538075461597415,1.894247306994566e-05
1,0.05,5,0.5,0.1,0,0,0,0.34869739478957923,0.49854786861903766,0.09819982850101677,0.001406596293912166,0.0001844679684476694,2.493799494633705e-05
1,0.05,5,0.5,0.1,0,0,0,0.35070140280561124,0.4985092255996378,0.0981115299151651,0.0011919278391461494,0.00022421049864034277,1.2898583061401987e-06
1,0.05,5,0.5,0.1,0,0,0,0.3527054108216433,0.4981750191015538,0.0985457795817632,0.0011721873570292932,0.0002453201925452237,2.600130061180068e-05
1,0.05,5,0.5,0.1,0,0,0,0.35470941883767537,0.49805550498665535,0.09767080696451765,0.0013528589080509066,0.0001322092851557489,2.1036142881131615e-05
1,0.05,5,0.5,0.1,0,0,0,0.35671342685370744,0.4982329898381301,0.09800258471782997,0.0012929700970275063,0.00021064268955595526,3.2594483998925987e-05
