ID,Flow_rate,Volume,Ca0,Cb0,Cx0,Cyo,Czo,Time,Caf,Cbf,Cxf,Cyf,Czf
1,0.001,5,0.5,0.5,0,0,0,0.0,0.4987574197852775,0.5030471434735531,0.0,3.37246392932557e-05,0.0
1,0.001,5,0.5,0.5,0,0,0,0.002004008016032064,0.4954956476483825,0.4937009089079533,0.0026102719523217696,0.0009496456616883878,0.00017022312762632306
1,0.001,5,0.5,0.5,0,0,0,0.004008016032064128,0.49311548210900336,0.489002177679717,0.003820743570665758,0.002898476719945264,0.0
1,0.001,5,0.5,0.5,0,0,0,0.006012024048096193,0.48886463730212776,0.480181693035337,0.0043592299328216065,0.004751293187623089,0.0026178983660292586
1,0.001,5,0.5,0.5,0,0,0,0.008016032064128256,0.48594975762649606,0.47427629259303816,0.004597421540127801,0.006322680374996802,0.0035788144222183823
1,0.001,5,0.5,0.5,0,0,0,0.01002004008016032,0.4827474795347984,0.46258781579211367,0.004703164261918666,0.007593590262421712,0.005998012374026023
1,0.001,5,0.5,0.5,0,0,0,0.012024048096192386,0.4785556704239815,0.4553913420254311,0.004730982055132483,0.00859955641727866,0.006875606268377128
1,0.001,5,0.5,0.5,0,0,0,0.014028056112224449,0.4759610033642133,0.44742275060042624,0.004740368055610069,0.009347651838621159,0.009679560121129012
1,0.001,5,0.5,0.5,0,0,0,0.01603206412825651,0.4735193435538822,0.43775459676027717,0.004711261123234518,0.009833091991261589,0.012710320579311605
1,0.001,5,0.5,0.5,0,0,0,0.018036072144288578,0.4701484988773729,0.42954791714319585,0.004687380820793169,0.010219854108812463,0.014857459604504514
1,0.001,5,0.5,0.5,0,0,0,0.02004008016032064,0.46716042041593764,0.41997760668078243,0.00468022054275974,0.010524331766622937,0.01858773076544757
1,0.001,5,0.5,0.5,0,0,0,0.022044088176352703,0.4645217895492054,0.41440204000372954,0.004634626110655101,0.010694381420148075,0.01966837542735193
1,0.001,5,0.5,0.5,0,0,0,0.024048096192384773,0.46289569295622957,0.4068319789198041,0.0046072062667350065,0.010845420542579929,0.023123026204405792
1,0.001,5,0.5,0.5,0,0,0,0.026052104208416835,0.45950231785567464,0.39930517682319,0.0045883763775861446,0.010946239278429186,0.025415851492229424
1,0.001,5,0.5,0.5,0,0,0,0.028056112224448898,0.4569216746189302,0.39142011781305175,0.004557855223977474,0.01095419625947089,0.026534049108974164
1,0.001,5,0.5,0.5,0,0,0,0.030060120240480964,0.4542830871709172,0.3850545589859206,0.004546894321230654,0.010998384011661411,0.030193163369694485
1,0.001,5,0.5,0.5,0,0,0,0.03206412825651302,0.4517519071527463,0.37816217269086133,0.004520231546142138,0.011023825872077949,0.032915082396133846
1,0.001,5,0.5,0.5,0,0,0,0.03406813627254509,0.45066235961464907,0.36945284065817935,0.004486432003383502,0.010994088780100962,0.035229976673896074
1,0.001,5,0.5,0.5,0,0,0,0.036072144288577156,0.4480488390057908,0.36436736985387885,0.004469201986381381,0.010965585086059302,0.03682364929009801
1,0.001,5,0.5,0.5,0,0,0,0.038076152304609215,0.44582333287806086,0.35797535033966865,0.00445209259333002,0.01097076609121585,0.039211203683484915
